[2026-06-01T23:08:40] final audit runner start
[2026-06-02T00:42:26] fatal RuntimeError: Flask or ngrok health check failed
[2026-06-02T00:42:29] final audit runner start
[2026-06-02T00:43:16] stopped pid=13060 term= app.py
[2026-06-02T00:43:41] Flask restarted with audit patches
[2026-06-02T00:43:42] loaded eligible single factors=543
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_equal_none
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_equal_market_cap
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_equal_market_cap_regression
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_equal_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_equal_market_cap_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_icir_none
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_icir_market_cap
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_icir_market_cap_regression
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_icir_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_icir_market_cap_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_ridge_none
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_ridge_market_cap
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_ridge_market_cap_regression
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_ridge_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n5_ridge_market_cap_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_equal_none
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_equal_market_cap
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_equal_market_cap_regression
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_equal_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_equal_market_cap_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_icir_none
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_icir_market_cap
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_icir_market_cap_regression
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_icir_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_icir_market_cap_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_ridge_none
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_ridge_market_cap
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_ridge_market_cap_regression
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_ridge_beta
[2026-06-02T00:43:42] reuse completed top_is_sharpe_n10_ridge_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_equal_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_equal_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_equal_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_equal_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_equal_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_icir_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_icir_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_icir_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_icir_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_icir_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_ridge_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_ridge_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_ridge_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_ridge_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.3_n10_ridge_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_equal_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_equal_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_equal_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_equal_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_equal_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_icir_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_icir_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_icir_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_icir_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_icir_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_ridge_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_ridge_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_ridge_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_ridge_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.5_n10_ridge_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_equal_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_equal_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_equal_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_equal_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_equal_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_icir_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_icir_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_icir_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_icir_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_icir_market_cap_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_ridge_none
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_ridge_market_cap
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_ridge_market_cap_regression
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_ridge_beta
[2026-06-02T00:43:42] reuse completed greedy_corr_0.7_n10_ridge_market_cap_beta
[2026-06-02T00:43:42] reuse completed nest_l1_reversal_equal_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_reversal_icir_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_reversal_ridge_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_momentum_equal_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_momentum_icir_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_momentum_ridge_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_microstructure_equal_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_microstructure_icir_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_microstructure_ridge_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_liquidity_equal_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_liquidity_icir_market_cap
[2026-06-02T00:43:42] reuse completed nest_l1_liquidity_ridge_market_cap
[2026-06-02T00:43:42] run nest_l1_volatility_equal_market_cap n=5 method=equal neutralize=market_cap
[2026-06-02T00:44:09] done nest_l1_volatility_equal_market_cap success=True valid=5/5 sharpe=4.473
[2026-06-02T00:44:09] run nest_l1_volatility_icir_market_cap n=5 method=icir neutralize=market_cap
[2026-06-02T00:44:36] done nest_l1_volatility_icir_market_cap success=True valid=5/5 sharpe=2.992
[2026-06-02T00:44:36] run nest_l1_volatility_ridge_market_cap n=5 method=ridge neutralize=market_cap
[2026-06-02T00:45:03] done nest_l1_volatility_ridge_market_cap success=True valid=5/5 sharpe=3.491
[2026-06-02T00:45:03] run nest_l2_equal_none n=5 method=equal neutralize=none
[2026-06-02T00:45:06] done nest_l2_equal_none success=True valid=5/5 sharpe=5.684
[2026-06-02T00:45:06] run nest_l2_equal_market_cap n=5 method=equal neutralize=market_cap
[2026-06-02T00:45:09] done nest_l2_equal_market_cap success=True valid=5/5 sharpe=5.679
[2026-06-02T00:45:09] run nest_l2_equal_market_cap_regression n=5 method=equal neutralize=market_cap_regression
[2026-06-02T00:45:13] done nest_l2_equal_market_cap_regression success=True valid=5/5 sharpe=5.674
[2026-06-02T00:45:13] run nest_l2_equal_beta n=5 method=equal neutralize=beta
[2026-06-02T00:45:39] done nest_l2_equal_beta success=True valid=5/5 sharpe=6.348
[2026-06-02T00:45:39] run nest_l2_equal_market_cap_beta n=5 method=equal neutralize=market_cap_beta
[2026-06-02T00:45:44] done nest_l2_equal_market_cap_beta success=True valid=5/5 sharpe=6.356
[2026-06-02T00:45:44] run nest_l2_icir_none n=5 method=icir neutralize=none
[2026-06-02T00:45:50] done nest_l2_icir_none success=True valid=5/5 sharpe=5.684
[2026-06-02T00:45:50] run nest_l2_icir_market_cap n=5 method=icir neutralize=market_cap
[2026-06-02T00:45:55] done nest_l2_icir_market_cap success=True valid=5/5 sharpe=5.679
[2026-06-02T00:45:55] run nest_l2_icir_market_cap_regression n=5 method=icir neutralize=market_cap_regression
[2026-06-02T00:46:00] done nest_l2_icir_market_cap_regression success=True valid=5/5 sharpe=5.674
[2026-06-02T00:46:00] run nest_l2_icir_beta n=5 method=icir neutralize=beta
[2026-06-02T00:46:05] done nest_l2_icir_beta success=True valid=5/5 sharpe=6.348
[2026-06-02T00:46:05] run nest_l2_icir_market_cap_beta n=5 method=icir neutralize=market_cap_beta
[2026-06-02T00:46:09] done nest_l2_icir_market_cap_beta success=True valid=5/5 sharpe=6.356
[2026-06-02T00:46:09] run nest_l2_ridge_none n=5 method=ridge neutralize=none
[2026-06-02T00:46:12] done nest_l2_ridge_none success=True valid=5/5 sharpe=5.684
[2026-06-02T00:46:12] run nest_l2_ridge_market_cap n=5 method=ridge neutralize=market_cap
[2026-06-02T00:46:15] done nest_l2_ridge_market_cap success=True valid=5/5 sharpe=5.679
[2026-06-02T00:46:15] run nest_l2_ridge_market_cap_regression n=5 method=ridge neutralize=market_cap_regression
[2026-06-02T00:46:19] done nest_l2_ridge_market_cap_regression success=True valid=5/5 sharpe=5.674
[2026-06-02T00:46:19] run nest_l2_ridge_beta n=5 method=ridge neutralize=beta
[2026-06-02T00:46:22] done nest_l2_ridge_beta success=True valid=5/5 sharpe=6.348
[2026-06-02T00:46:22] run nest_l2_ridge_market_cap_beta n=5 method=ridge neutralize=market_cap_beta
[2026-06-02T00:46:25] done nest_l2_ridge_market_cap_beta success=True valid=5/5 sharpe=6.356
[2026-06-02T00:46:26] run nest_l3_equal_none n=2 method=equal neutralize=none
[2026-06-02T00:46:27] done nest_l3_equal_none success=True valid=2/2 sharpe=10.448
[2026-06-02T00:46:27] run nest_l3_equal_market_cap n=2 method=equal neutralize=market_cap
[2026-06-02T00:46:29] done nest_l3_equal_market_cap success=True valid=2/2 sharpe=10.349
[2026-06-02T00:46:29] run nest_l3_equal_market_cap_regression n=2 method=equal neutralize=market_cap_regression
[2026-06-02T00:46:31] done nest_l3_equal_market_cap_regression success=True valid=2/2 sharpe=10.335
[2026-06-02T00:46:31] run nest_l3_equal_beta n=2 method=equal neutralize=beta
[2026-06-02T00:46:32] done nest_l3_equal_beta success=True valid=2/2 sharpe=10.255
[2026-06-02T00:46:32] run nest_l3_equal_market_cap_beta n=2 method=equal neutralize=market_cap_beta
[2026-06-02T00:46:34] done nest_l3_equal_market_cap_beta success=True valid=2/2 sharpe=10.299
[2026-06-02T00:46:34] run nest_l3_icir_none n=2 method=icir neutralize=none
[2026-06-02T00:46:36] done nest_l3_icir_none success=True valid=2/2 sharpe=10.448
[2026-06-02T00:46:36] run nest_l3_icir_market_cap n=2 method=icir neutralize=market_cap
[2026-06-02T00:46:38] done nest_l3_icir_market_cap success=True valid=2/2 sharpe=10.349
[2026-06-02T00:46:38] run nest_l3_icir_market_cap_regression n=2 method=icir neutralize=market_cap_regression
[2026-06-02T00:46:40] done nest_l3_icir_market_cap_regression success=True valid=2/2 sharpe=10.335
[2026-06-02T00:46:40] run nest_l3_icir_beta n=2 method=icir neutralize=beta
[2026-06-02T00:46:41] done nest_l3_icir_beta success=True valid=2/2 sharpe=10.255
[2026-06-02T00:46:41] run nest_l3_icir_market_cap_beta n=2 method=icir neutralize=market_cap_beta
[2026-06-02T00:46:43] done nest_l3_icir_market_cap_beta success=True valid=2/2 sharpe=10.299
[2026-06-02T00:46:43] run nest_l3_ridge_none n=2 method=ridge neutralize=none
[2026-06-02T00:46:45] done nest_l3_ridge_none success=True valid=2/2 sharpe=10.448
[2026-06-02T00:46:45] run nest_l3_ridge_market_cap n=2 method=ridge neutralize=market_cap
[2026-06-02T00:46:46] done nest_l3_ridge_market_cap success=True valid=2/2 sharpe=10.349
[2026-06-02T00:46:46] run nest_l3_ridge_market_cap_regression n=2 method=ridge neutralize=market_cap_regression
[2026-06-02T00:46:48] done nest_l3_ridge_market_cap_regression success=True valid=2/2 sharpe=10.335
[2026-06-02T00:46:48] run nest_l3_ridge_beta n=2 method=ridge neutralize=beta
[2026-06-02T00:46:50] done nest_l3_ridge_beta success=True valid=2/2 sharpe=10.255
[2026-06-02T00:46:50] run nest_l3_ridge_market_cap_beta n=2 method=ridge neutralize=market_cap_beta
[2026-06-02T00:46:52] done nest_l3_ridge_market_cap_beta success=True valid=2/2 sharpe=10.299
[2026-06-02T00:46:52] final audit complete results=90 strict_gt10_lowcorr=1
